FECHA_CORTE,DEPARTAMENTO,MUNICIPIO,ESTADOS,FECHA_INICIO_OPERACION,FECHA_FIN_OPERACION,VELOCIDAD_SUBIDA,VELOCIDAD_BAJADA,TRAFICO_MENSUAL_SUBIDA,TRAFICO_MENSUAL_BAJADA,USUARIOS_CONECTADOS,INVERSION,META_VIGENCIA,FECHA_VIGENCIA
2023-10-31,MAGDALENA,ARIGUANI,EN OPERACION - DESCONECTADA,2020-05-27,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ANTIOQUIA,HISPANIA,EN OPERACION - DESCONECTADA,2020-02-28,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CAUCA,PATIA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,CAUCA,PATIA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,CAUCA,CAJIBIO,EN OPERACION - DESCONECTADA,2020-05-15,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ANTIOQUIA,CARAMANTA,EN OPERACION - DESCONECTADA,2020-04-16,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,HUILA,VILLAVIEJA,EN OPERACION - DESCONECTADA,2020-04-22,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,EL CARMEN DE CHUCURI,EN OPERACION - DESCONECTADA,2020-04-30,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,EL CARMEN DE CHUCURI,EN OPERACION - DESCONECTADA,2020-04-30,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,TUTAZA,EN OPERACION - DESCONECTADA,2020-06-05,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SUCRE,SAN PEDRO,EN OPERACION - DESCONECTADA,2020-07-02,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SUCRE,SAN PEDRO,EN OPERACION - DESCONECTADA,2020-07-02,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,PUTUMAYO,SAN FRANCISCO,EN OPERACION - DESCONECTADA,2020-05-09,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,PAJARITO,EN OPERACION - DESCONECTADA,2020-06-17,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NARIÑO,ILES,EN OPERACION - DESCONECTADA,2020-05-06,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,MAGDALENA,PIJIÑO DEL CARMEN,EN OPERACION - DESCONECTADA,2020-05-13,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,MAGDALENA,PIJIÑO DEL CARMEN,EN OPERACION - DESCONECTADA,2020-05-13,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,META,GUAMAL,EN OPERACION - DESCONECTADA,2020-04-26,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NARIÑO,LA LLANADA,EN OPERACION - DESCONECTADA,2020-05-22,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,QUINDIO,CIRCASIA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,NARIÑO,GUALMATAN,EN OPERACION - DESCONECTADA,2020-04-25,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NARIÑO,LOS ANDES,EN OPERACION - DESCONECTADA,2020-06-10,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NARIÑO,LOS ANDES,EN OPERACION - DESCONECTADA,2020-06-10,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,HUILA,ELIAS,EN OPERACION - DESCONECTADA,2020-04-17,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SUCRE,SAN BENITO ABAD,EN OPERACION - DESCONECTADA,2020-05-26,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SUCRE,SAN BENITO ABAD,EN OPERACION - DESCONECTADA,2020-05-26,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,VALLE DE SAN JOSE,EN OPERACION - DESCONECTADA,2020-05-04,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ANTIOQUIA,YALI,EN OPERACION - DESCONECTADA,2020-05-12,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CESAR,ASTREA,EN OPERACION - DESCONECTADA,2020-05-13,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CESAR,ASTREA,EN OPERACION - DESCONECTADA,2020-05-13,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CUNDINAMARCA,NIMAIMA,EN OPERACION - DESCONECTADA,2020-06-20,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,VENTAQUEMADA,EN OPERACION - DESCONECTADA,2020-05-28,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,VENTAQUEMADA,EN OPERACION - DESCONECTADA,2020-05-28,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CUNDINAMARCA,PACHO,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,CUNDINAMARCA,PACHO,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,CESAR,CURUMANI,EN OPERACION - DESCONECTADA,2020-05-18,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CESAR,CURUMANI,EN OPERACION - DESCONECTADA,2020-05-18,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CHOCO,BAGADO,EN OPERACION - DESCONECTADA,2020-06-04,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ANTIOQUIA,SAN VICENTE,EN OPERACION - DESCONECTADA,1899-12-30,1900-01-01,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,ANTIOQUIA,SAN VICENTE,EN OPERACION - DESCONECTADA,1899-12-30,1900-01-01,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,SANTANDER,GAMBITA,EN OPERACION - DESCONECTADA,2020-05-08,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,MARIPI,EN OPERACION - DESCONECTADA,2020-06-02,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NORTE DE SANTANDER,MUTISCUA,EN OPERACION - DESCONECTADA,2020-06-16,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ANTIOQUIA,TOLEDO,EN OPERACION - DESCONECTADA,2020-04-19,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NARIÑO,SAN PEDRO DE CARTAGO,EN OPERACION - DESCONECTADA,2020-05-14,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,TOTA,EN OPERACION - DESCONECTADA,2020-05-28,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOLIVAR,CANTAGALLO,EN OPERACION - DESCONECTADA,2020-06-26,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ATLANTICO,JUAN DE ACOSTA,EN OPERACION - DESCONECTADA,2020-05-22,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ATLANTICO,JUAN DE ACOSTA,EN OPERACION - DESCONECTADA,2020-05-22,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,RISARALDA,MISTRATO,EN OPERACION - DESCONECTADA,2020-05-20,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,RISARALDA,MISTRATO,EN OPERACION - DESCONECTADA,2020-05-20,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CAUCA,SANTA ROSA,EN OPERACION - DESCONECTADA,2020-06-23,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,LA BELLEZA,EN OPERACION - DESCONECTADA,2020-05-22,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NARIÑO,CHACHAGsI,EN OPERACION - DESCONECTADA,2020-04-28,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NARIÑO,CHACHAGsI,EN OPERACION - DESCONECTADA,2020-04-28,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SUCRE,CHALAN,EN OPERACION - DESCONECTADA,2020-06-07,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NARIÑO,PUERRES,EN OPERACION - DESCONECTADA,2020-04-27,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CORDOBA,CHIMA,EN OPERACION - DESCONECTADA,2020-05-18,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CORDOBA,CHIMA,EN OPERACION - DESCONECTADA,2020-05-18,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CUNDINAMARCA,EL COLEGIO,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,CUNDINAMARCA,EL COLEGIO,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,QUINDIO,FILANDIA,EN OPERACION - DESCONECTADA,2020-05-19,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,SORACA,EN OPERACION - DESCONECTADA,2020-05-30,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,PARAMO,EN OPERACION - DESCONECTADA,2020-05-07,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,SOTAQUIRA,EN OPERACION - DESCONECTADA,2020-05-31,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,TOLIMA,PALOCABILDO,EN OPERACION - DESCONECTADA,2020-05-08,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NORTE DE SANTANDER,HERRAN,EN OPERACION - DESCONECTADA,2020-05-16,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NARIÑO,ALDANA,EN OPERACION - DESCONECTADA,2020-04-25,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ANTIOQUIA,JERICO,EN OPERACION - DESCONECTADA,2020-04-16,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,PAUNA,EN OPERACION - DESCONECTADA,2020-06-04,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CORDOBA,LOS CORDOBAS,EN OPERACION - DESCONECTADA,2020-05-23,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CORDOBA,LOS CORDOBAS,EN OPERACION - DESCONECTADA,2020-05-23,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,GsICAN,EN OPERACION - DESCONECTADA,2020-06-11,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,PUTUMAYO,PUERTO GUZMAN,EN OPERACION - DESCONECTADA,2020-06-04,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,PUTUMAYO,PUERTO GUZMAN,EN OPERACION - DESCONECTADA,2020-06-04,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,SATIVANORTE,EN OPERACION - DESCONECTADA,2020-07-07,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CALDAS,SAN JOSE,EN OPERACION - DESCONECTADA,2020-04-15,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,PUERTO WILCHES,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,SANTANDER,PUERTO WILCHES,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,BOYACA,SORA,EN OPERACION - DESCONECTADA,2020-05-26,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CUNDINAMARCA,CUCUNUBA,EN OPERACION - DESCONECTADA,2020-05-26,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,RONDON,EN OPERACION - DESCONECTADA,2020-06-05,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOLIVAR,REGIDOR,EN OPERACION - DESCONECTADA,2020-05-27,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CUNDINAMARCA,PANDI,EN OPERACION - DESCONECTADA,2020-05-07,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CAUCA,TIMBIO,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,CAUCA,TIMBIO,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,META,MESETAS,EN OPERACION - DESCONECTADA,2020-05-26,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,META,FUENTE DE ORO,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,META,FUENTE DE ORO,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,NORTE DE SANTANDER,BUCARASICA,EN OPERACION - DESCONECTADA,2020-05-27,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ATLANTICO,BARANOA,EN OPERACION - DESCONECTADA,2021-03-16,2023-12-30,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,NORTE DE SANTANDER,EL TARRA,EN OPERACION - DESCONECTADA,1899-12-30,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ATLANTICO,PALMAR DE VARELA,EN OPERACION - DESCONECTADA,2021-03-29,2024-01-13,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,EN OPERACION - DESCONECTADA,2020-05-26,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,TOLIMA,VILLARRICA,EN OPERACION - DESCONECTADA,2020-05-18,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,CHARALA,EN OPERACION - DESCONECTADA,2020-05-07,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ANTIOQUIA,BETULIA,EN OPERACION - DESCONECTADA,2021-03-05,2023-12-19,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,ANTIOQUIA,BETULIA,EN OPERACION - DESCONECTADA,2021-03-05,2023-12-19,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,NORTE DE SANTANDER,SARDINATA,EN OPERACION - DESCONECTADA,2020-07-18,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NORTE DE SANTANDER,SARDINATA,EN OPERACION - DESCONECTADA,2020-07-18,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CAUCA,TIMBIQUI,EN OPERACION - DESCONECTADA,1899-12-30,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,HUILA,NATAGA,EN OPERACION - DESCONECTADA,2020-04-27,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CALDAS,PALESTINA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,CALDAS,PALESTINA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,RISARALDA,GUATICA,EN OPERACION - DESCONECTADA,2020-05-20,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,RISARALDA,GUATICA,EN OPERACION - DESCONECTADA,2020-05-20,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOLIVAR,EL GUAMO,EN OPERACION - DESCONECTADA,2020-06-20,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,HUILA,PAICOL,EN OPERACION - DESCONECTADA,2020-04-21,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CALDAS,ARANZAZU,EN OPERACION - DESCONECTADA,2020-04-16,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,VALLE DEL CAUCA,ULLOA,EN OPERACION - DESCONECTADA,2020-07-04,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,COMBITA,EN OPERACION - DESCONECTADA,2020-05-31,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,COMBITA,EN OPERACION - DESCONECTADA,2020-05-31,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SUCRE,LOS PALMITOS,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,SUCRE,LOS PALMITOS,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,CHOCO,SAN JOSE DEL PALMAR,EN OPERACION - DESCONECTADA,2020-05-20,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,MONIQUIRA,EN OPERACION - DESCONECTADA,2020-06-01,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,MONIQUIRA,EN OPERACION - DESCONECTADA,2020-06-01,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CAQUETA,MORELIA,EN OPERACION - DESCONECTADA,2020-04-25,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,VILLA DE LEYVA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,4.154296875,48.611328125,40,53963793,,2023-12-31
2023-10-31,ANTIOQUIA,SALGAR,EN OPERACION - DESCONECTADA,2021-03-12,2023-12-26,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,ANTIOQUIA,SALGAR,EN OPERACION - DESCONECTADA,2021-03-12,2023-12-26,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,ATLANTICO,CAMPO DE LA CRUZ,EN OPERACION - DESCONECTADA,2020-06-24,2023-08-27,30,30,11.5888671875,147.953125,147,"65915373,47",,2023-12-31
2023-10-31,CUNDINAMARCA,MEDINA,EN OPERACION - DESCONECTADA,2020-06-02,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOLIVAR,CLEMENCIA,EN OPERACION - DESCONECTADA,2020-05-21,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CORDOBA,PURISIMA,EN OPERACION - DESCONECTADA,2020-05-19,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CORDOBA,PURISIMA,EN OPERACION - DESCONECTADA,2020-05-19,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ANTIOQUIA,EBEJICO,EN OPERACION - DESCONECTADA,2020-04-17,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CORDOBA,SAN CARLOS,EN OPERACION - DESCONECTADA,2020-05-14,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CORDOBA,SAN CARLOS,EN OPERACION - DESCONECTADA,2020-05-14,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,TOLIMA,SALDAÑA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0.4482421875,13.1982421875,1,53963793,,2023-12-31
2023-10-31,BOYACA,ZETAQUIRA,EN OPERACION - DESCONECTADA,2020-06-03,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,VILLANUEVA,EN OPERACION - DESCONECTADA,2020-05-07,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NORTE DE SANTANDER,LOURDES,EN OPERACION - DESCONECTADA,2020-05-20,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,TOLIMA,ROVIRA,EN OPERACION - DESCONECTADA,2020-05-11,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,TOLIMA,ROVIRA,EN OPERACION - DESCONECTADA,2020-05-11,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,LA GUAJIRA,VILLANUEVA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,LA GUAJIRA,VILLANUEVA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,BOYACA,PAYA,EN OPERACION - DESCONECTADA,2020-06-16,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CUNDINAMARCA,SAN JUAN DE RIO SECO,EN OPERACION - DESCONECTADA,2020-05-29,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CASANARE,SACAMA,EN OPERACION - DESCONECTADA,2020-06-26,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,SAN MIGUEL,EN OPERACION - DESCONECTADA,2020-05-19,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,CAMPOHERMOSO,EN OPERACION - DESCONECTADA,2020-06-11,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ANTIOQUIA,GRANADA,EN OPERACION - DESCONECTADA,2020-04-18,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CUNDINAMARCA,TENA,EN OPERACION - DESCONECTADA,2020-06-09,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,GUACA,EN OPERACION - DESCONECTADA,2020-05-11,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,BUENAVISTA,EN OPERACION - DESCONECTADA,2020-06-02,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,HUILA,COLOMBIA,EN OPERACION - DESCONECTADA,2020-04-22,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,CHIMA,EN OPERACION - DESCONECTADA,2020-05-06,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NORTE DE SANTANDER,SILOS,EN OPERACION - DESCONECTADA,2020-05-13,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,CURITI,EN OPERACION - DESCONECTADA,2020-05-29,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CUNDINAMARCA,VENECIA,EN OPERACION - DESCONECTADA,2020-05-07,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,SUAITA,EN OPERACION - DESCONECTADA,2020-05-08,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,CHISCAS,EN OPERACION - DESCONECTADA,2020-06-10,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NARIÑO,LINARES,EN OPERACION - DESCONECTADA,2020-06-04,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ANTIOQUIA,SAN ROQUE,EN OPERACION - DESCONECTADA,1899-12-30,1900-01-01,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,ANTIOQUIA,SAN ROQUE,EN OPERACION - DESCONECTADA,1899-12-30,1900-01-01,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,NARIÑO,CUASPUD,EN OPERACION - DESCONECTADA,2020-05-12,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NORTE DE SANTANDER,TIBU,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,NORTE DE SANTANDER,TIBU,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,BOYACA,BELEN,EN OPERACION - DESCONECTADA,2020-06-04,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,TOLIMA,FRESNO,EN OPERACION - DESCONECTADA,2020-05-06,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,TOLIMA,FRESNO,EN OPERACION - DESCONECTADA,2020-05-06,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,SUCRE,EN OPERACION - DESCONECTADA,2020-05-07,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CORDOBA,SAN PELAYO,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,CORDOBA,SAN PELAYO,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,RISARALDA,MARSELLA,EN OPERACION - DESCONECTADA,2020-05-21,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,RISARALDA,MARSELLA,EN OPERACION - DESCONECTADA,2020-05-21,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CUNDINAMARCA,LA VEGA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,CUNDINAMARCA,LA VEGA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,CALDAS,SALAMINA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,CALDAS,SALAMINA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,CAUCA,FLORENCIA,EN OPERACION - DESCONECTADA,2020-04-28,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ANTIOQUIA,ARMENIA,EN OPERACION - DESCONECTADA,2020-06-02,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,RAMIRIQUI,EN OPERACION - DESCONECTADA,2020-05-30,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,CHIVATA,EN OPERACION - DESCONECTADA,2020-06-02,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CUNDINAMARCA,EL PEÑON,EN OPERACION - DESCONECTADA,2020-05-20,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
