Fecha de emisión,Fecha de corte,"Cód. 
depto.",Departamento,No. de productores con acuerdos comerciales,No. de productores mujeres con acuerdos comerciales,No. de productores hombres con acuerdos comerciales,No. de productores sin definir,"Valor estimado de los acuerdos comerciales
 ($ millones)"
12/15/2021 12:00:00 AM,12/31/2020 12:00:00 AM,63,Quindío,218,105,113,0,0
12/15/2021 12:00:00 AM,12/31/2020 12:00:00 AM,66,Risaralda,254,169,79,6,274485032
12/15/2021 12:00:00 AM,12/31/2020 12:00:00 AM,88,San Andrés y Providencia,79,55,24,0,16700000
12/15/2021 12:00:00 AM,12/31/2020 12:00:00 AM,68,Santander,292,162,111,19,344563650
12/15/2021 12:00:00 AM,12/31/2020 12:00:00 AM,70,Sucre,626,161,150,315,3852156438
12/15/2021 12:00:00 AM,12/31/2020 12:00:00 AM,73,Tolima,1166,152,170,844,154275685455
12/15/2021 12:00:00 AM,12/31/2020 12:00:00 AM,76,Valle del Cauca,365,181,143,41,54293310
12/15/2021 12:00:00 AM,12/31/2020 12:00:00 AM,97,Vaupés,34,34,0,0,4920000
12/15/2021 12:00:00 AM,12/31/2020 12:00:00 AM,99,Vichada,40,16,24,0,0
12/15/2021 12:00:00 AM,12/31/2020 12:00:00 AM,0,Sin información,-182,-37,-104,-41,0
12/15/2021 12:00:00 AM,01/31/2021 12:00:00 AM,91,Amazonas,0,0,0,0,0
12/15/2021 12:00:00 AM,01/31/2021 12:00:00 AM,5,Antioquia,0,0,0,0,0
12/15/2021 12:00:00 AM,01/31/2021 12:00:00 AM,81,Arauca,0,0,0,0,0
12/15/2021 12:00:00 AM,01/31/2021 12:00:00 AM,8,Atlántico,0,0,0,0,0
12/15/2021 12:00:00 AM,01/31/2021 12:00:00 AM,11,Bogotá,0,0,0,0,0
12/15/2021 12:00:00 AM,01/31/2021 12:00:00 AM,13,Bolívar,0,0,0,0,0
12/15/2021 12:00:00 AM,01/31/2021 12:00:00 AM,15,Boyacá,0,0,0,0,0
12/15/2021 12:00:00 AM,01/31/2021 12:00:00 AM,17,Caldas,0,0,0,0,0
12/15/2021 12:00:00 AM,01/31/2021 12:00:00 AM,18,Caquetá,0,0,0,0,0
12/15/2021 12:00:00 AM,01/31/2021 12:00:00 AM,85,Casanare,0,0,0,0,0
12/15/2021 12:00:00 AM,01/31/2021 12:00:00 AM,19,Cauca,0,0,0,0,0
12/15/2021 12:00:00 AM,01/31/2021 12:00:00 AM,20,Cesar,0,0,0,0,0
12/15/2021 12:00:00 AM,01/31/2021 12:00:00 AM,27,Chocó,0,0,0,0,0
12/15/2021 12:00:00 AM,01/31/2021 12:00:00 AM,23,Córdoba,0,0,0,0,0
12/15/2021 12:00:00 AM,01/31/2021 12:00:00 AM,25,Cundinamarca,0,0,0,0,0
12/15/2021 12:00:00 AM,01/31/2021 12:00:00 AM,94,Guainía,0,0,0,0,0
12/15/2021 12:00:00 AM,01/31/2021 12:00:00 AM,95,Guaviare,0,0,0,0,0
12/15/2021 12:00:00 AM,01/31/2021 12:00:00 AM,41,Huila,0,0,0,0,0
12/15/2021 12:00:00 AM,01/31/2021 12:00:00 AM,44,La Guajira,0,0,0,0,0
12/15/2021 12:00:00 AM,01/31/2021 12:00:00 AM,47,Magdalena,0,0,0,0,0
12/15/2021 12:00:00 AM,01/31/2021 12:00:00 AM,50,Meta,0,0,0,0,0
12/15/2021 12:00:00 AM,01/31/2021 12:00:00 AM,52,Nariño,0,0,0,0,0
12/15/2021 12:00:00 AM,01/31/2021 12:00:00 AM,54,Norte de Santander,0,0,0,0,0
12/15/2021 12:00:00 AM,01/31/2021 12:00:00 AM,86,Putumayo,0,0,0,0,0
12/15/2021 12:00:00 AM,01/31/2021 12:00:00 AM,63,Quindío,0,0,0,0,0
12/15/2021 12:00:00 AM,01/31/2021 12:00:00 AM,66,Risaralda,0,0,0,0,0
12/15/2021 12:00:00 AM,01/31/2021 12:00:00 AM,88,San Andrés y Providencia,0,0,0,0,0
12/15/2021 12:00:00 AM,01/31/2021 12:00:00 AM,68,Santander,0,0,0,0,0
12/15/2021 12:00:00 AM,01/31/2021 12:00:00 AM,70,Sucre,0,0,0,0,0
12/15/2021 12:00:00 AM,01/31/2021 12:00:00 AM,73,Tolima,0,0,0,0,0
12/15/2021 12:00:00 AM,01/31/2021 12:00:00 AM,76,Valle del Cauca,0,0,0,0,0
12/15/2021 12:00:00 AM,01/31/2021 12:00:00 AM,97,Vaupés,0,0,0,0,0
12/15/2021 12:00:00 AM,01/31/2021 12:00:00 AM,99,Vichada,0,0,0,0,0
12/15/2021 12:00:00 AM,01/31/2021 12:00:00 AM,0,Sin información,0,0,0,0,0
12/15/2021 12:00:00 AM,02/28/2021 12:00:00 AM,91,Amazonas,0,0,0,0,0
12/15/2021 12:00:00 AM,02/28/2021 12:00:00 AM,5,Antioquia,519,298,221,0,1810662750
12/15/2021 12:00:00 AM,02/28/2021 12:00:00 AM,81,Arauca,30,15,15,0,320900000
12/15/2021 12:00:00 AM,02/28/2021 12:00:00 AM,8,Atlántico,0,0,0,0,0
12/15/2021 12:00:00 AM,02/28/2021 12:00:00 AM,11,Bogotá,0,0,0,0,0
12/15/2021 12:00:00 AM,02/28/2021 12:00:00 AM,13,Bolívar,0,0,0,0,0
12/15/2021 12:00:00 AM,02/28/2021 12:00:00 AM,15,Boyacá,0,0,0,0,0
12/15/2021 12:00:00 AM,02/28/2021 12:00:00 AM,17,Caldas,0,0,0,0,0
12/15/2021 12:00:00 AM,02/28/2021 12:00:00 AM,18,Caquetá,0,0,0,0,0
12/15/2021 12:00:00 AM,02/28/2021 12:00:00 AM,85,Casanare,1177,511,666,0,311000000
12/15/2021 12:00:00 AM,02/28/2021 12:00:00 AM,19,Cauca,30,21,9,0,2700000
12/15/2021 12:00:00 AM,02/28/2021 12:00:00 AM,20,Cesar,9,5,4,0,156192969
12/15/2021 12:00:00 AM,02/28/2021 12:00:00 AM,27,Chocó,0,0,0,0,0
12/15/2021 12:00:00 AM,02/28/2021 12:00:00 AM,23,Córdoba,0,0,0,0,0
12/15/2021 12:00:00 AM,02/28/2021 12:00:00 AM,25,Cundinamarca,0,0,0,0,0
12/15/2021 12:00:00 AM,02/28/2021 12:00:00 AM,94,Guainía,23,7,16,0,106780000
12/15/2021 12:00:00 AM,02/28/2021 12:00:00 AM,95,Guaviare,0,0,0,0,0
12/15/2021 12:00:00 AM,02/28/2021 12:00:00 AM,41,Huila,0,0,0,0,0
12/15/2021 12:00:00 AM,02/28/2021 12:00:00 AM,44,La Guajira,0,0,0,0,0
12/15/2021 12:00:00 AM,02/28/2021 12:00:00 AM,47,Magdalena,0,0,0,0,0
12/15/2021 12:00:00 AM,02/28/2021 12:00:00 AM,50,Meta,0,0,0,0,0
12/15/2021 12:00:00 AM,02/28/2021 12:00:00 AM,52,Nariño,0,0,0,0,0
12/15/2021 12:00:00 AM,02/28/2021 12:00:00 AM,54,Norte de Santander,1,1,0,0,15552000
12/15/2021 12:00:00 AM,02/28/2021 12:00:00 AM,86,Putumayo,0,0,0,0,0
12/15/2021 12:00:00 AM,02/28/2021 12:00:00 AM,63,Quindío,15,5,10,0,20404995
12/15/2021 12:00:00 AM,02/28/2021 12:00:00 AM,66,Risaralda,0,0,0,0,0
12/15/2021 12:00:00 AM,02/28/2021 12:00:00 AM,88,San Andrés y Providencia,0,0,0,0,0
12/15/2021 12:00:00 AM,02/28/2021 12:00:00 AM,68,Santander,0,0,0,0,0
12/15/2021 12:00:00 AM,02/28/2021 12:00:00 AM,70,Sucre,0,0,0,0,0
12/15/2021 12:00:00 AM,02/28/2021 12:00:00 AM,73,Tolima,51,5,46,0,33873682
12/15/2021 12:00:00 AM,02/28/2021 12:00:00 AM,76,Valle del Cauca,0,0,0,0,0
12/15/2021 12:00:00 AM,02/28/2021 12:00:00 AM,97,Vaupés,0,0,0,0,0
12/15/2021 12:00:00 AM,02/28/2021 12:00:00 AM,99,Vichada,0,0,0,0,0
12/15/2021 12:00:00 AM,02/28/2021 12:00:00 AM,0,Sin información,0,0,0,0,0
12/15/2021 12:00:00 AM,03/31/2021 12:00:00 AM,91,Amazonas,0,0,0,0,0
12/15/2021 12:00:00 AM,03/31/2021 12:00:00 AM,5,Antioquia,431,138,293,0,1046379728
12/15/2021 12:00:00 AM,03/31/2021 12:00:00 AM,81,Arauca,150,64,86,0,18309999
12/15/2021 12:00:00 AM,03/31/2021 12:00:00 AM,8,Atlántico,10,4,6,0,16800000
12/15/2021 12:00:00 AM,03/31/2021 12:00:00 AM,11,Bogotá,0,0,0,0,0
12/15/2021 12:00:00 AM,03/31/2021 12:00:00 AM,13,Bolívar,1061,89,972,0,2223289502
12/15/2021 12:00:00 AM,03/31/2021 12:00:00 AM,15,Boyacá,0,0,0,0,0
12/15/2021 12:00:00 AM,03/31/2021 12:00:00 AM,17,Caldas,3,1,2,0,21000
12/15/2021 12:00:00 AM,03/31/2021 12:00:00 AM,18,Caquetá,0,0,0,0,0
12/15/2021 12:00:00 AM,03/31/2021 12:00:00 AM,85,Casanare,14,3,11,0,76500000
12/15/2021 12:00:00 AM,03/31/2021 12:00:00 AM,19,Cauca,26,17,9,0,3306000000
12/15/2021 12:00:00 AM,03/31/2021 12:00:00 AM,20,Cesar,64,37,27,0,1098436000
12/15/2021 12:00:00 AM,03/31/2021 12:00:00 AM,27,Chocó,0,0,0,0,0
12/15/2021 12:00:00 AM,03/31/2021 12:00:00 AM,23,Córdoba,201,23,178,0,6270000
12/15/2021 12:00:00 AM,03/31/2021 12:00:00 AM,25,Cundinamarca,16,6,10,0,4905200
12/15/2021 12:00:00 AM,03/31/2021 12:00:00 AM,94,Guainía,219,0,219,0,8040000
12/15/2021 12:00:00 AM,03/31/2021 12:00:00 AM,95,Guaviare,177,59,118,0,18944000
12/15/2021 12:00:00 AM,03/31/2021 12:00:00 AM,41,Huila,0,0,0,0,0
12/15/2021 12:00:00 AM,03/31/2021 12:00:00 AM,44,La Guajira,0,0,0,0,0
12/15/2021 12:00:00 AM,03/31/2021 12:00:00 AM,47,Magdalena,17,8,9,0,30600000
12/15/2021 12:00:00 AM,03/31/2021 12:00:00 AM,50,Meta,0,0,0,0,0
12/15/2021 12:00:00 AM,03/31/2021 12:00:00 AM,52,Nariño,102,31,71,0,153500000
12/15/2021 12:00:00 AM,03/31/2021 12:00:00 AM,54,Norte de Santander,0,0,0,0,0
12/15/2021 12:00:00 AM,03/31/2021 12:00:00 AM,86,Putumayo,5,1,4,0,32450000
12/15/2021 12:00:00 AM,03/31/2021 12:00:00 AM,63,Quindío,21,11,10,0,2105120
12/15/2021 12:00:00 AM,03/31/2021 12:00:00 AM,66,Risaralda,4,2,2,0,64008000
12/15/2021 12:00:00 AM,03/31/2021 12:00:00 AM,88,San Andrés y Providencia,0,0,0,0,0
12/15/2021 12:00:00 AM,03/31/2021 12:00:00 AM,68,Santander,0,0,0,0,0
12/15/2021 12:00:00 AM,03/31/2021 12:00:00 AM,70,Sucre,244,63,181,0,236080000
12/15/2021 12:00:00 AM,03/31/2021 12:00:00 AM,73,Tolima,0,0,0,0,0
12/15/2021 12:00:00 AM,03/31/2021 12:00:00 AM,76,Valle del Cauca,2,1,1,0,12000
12/15/2021 12:00:00 AM,03/31/2021 12:00:00 AM,97,Vaupés,0,0,0,0,0
12/15/2021 12:00:00 AM,03/31/2021 12:00:00 AM,99,Vichada,0,0,0,0,0
12/15/2021 12:00:00 AM,03/31/2021 12:00:00 AM,0,Sin información,0,0,0,0,0
12/15/2021 12:00:00 AM,04/30/2021 12:00:00 AM,91,Amazonas,0,0,0,0,0
12/15/2021 12:00:00 AM,04/30/2021 12:00:00 AM,5,Antioquia,3676,708,2968,0,1523087569
12/15/2021 12:00:00 AM,04/30/2021 12:00:00 AM,81,Arauca,33,6,27,0,1283600000
12/15/2021 12:00:00 AM,04/30/2021 12:00:00 AM,8,Atlántico,553,89,464,0,45757000
12/15/2021 12:00:00 AM,04/30/2021 12:00:00 AM,11,Bogotá,0,0,0,0,0
12/15/2021 12:00:00 AM,04/30/2021 12:00:00 AM,13,Bolívar,110,26,84,0,560742500
12/15/2021 12:00:00 AM,04/30/2021 12:00:00 AM,15,Boyacá,14,8,6,0,0
12/15/2021 12:00:00 AM,04/30/2021 12:00:00 AM,17,Caldas,8,3,5,0,172000000
12/15/2021 12:00:00 AM,04/30/2021 12:00:00 AM,18,Caquetá,0,0,0,0,0
12/15/2021 12:00:00 AM,04/30/2021 12:00:00 AM,85,Casanare,5,4,1,0,0
12/15/2021 12:00:00 AM,04/30/2021 12:00:00 AM,19,Cauca,73,37,36,0,30508794
12/15/2021 12:00:00 AM,04/30/2021 12:00:00 AM,20,Cesar,159,10,149,0,1014000
12/15/2021 12:00:00 AM,04/30/2021 12:00:00 AM,27,Chocó,0,0,0,0,0
12/15/2021 12:00:00 AM,04/30/2021 12:00:00 AM,23,Córdoba,625,135,490,0,121263400
12/15/2021 12:00:00 AM,04/30/2021 12:00:00 AM,25,Cundinamarca,227,132,95,0,20132000
12/15/2021 12:00:00 AM,04/30/2021 12:00:00 AM,94,Guainía,30,3,27,0,5200000
12/15/2021 12:00:00 AM,04/30/2021 12:00:00 AM,95,Guaviare,32,6,26,0,179750000
12/15/2021 12:00:00 AM,04/30/2021 12:00:00 AM,41,Huila,21,4,17,0,8250000
12/15/2021 12:00:00 AM,04/30/2021 12:00:00 AM,44,La Guajira,66,16,50,0,71504000
12/15/2021 12:00:00 AM,04/30/2021 12:00:00 AM,47,Magdalena,53,28,25,0,9600000
12/15/2021 12:00:00 AM,04/30/2021 12:00:00 AM,50,Meta,2,1,1,0,0
12/15/2021 12:00:00 AM,04/30/2021 12:00:00 AM,52,Nariño,241,61,180,0,13950000
12/15/2021 12:00:00 AM,04/30/2021 12:00:00 AM,54,Norte de Santander,0,0,0,0,0
12/15/2021 12:00:00 AM,04/30/2021 12:00:00 AM,86,Putumayo,0,0,0,0,0
12/15/2021 12:00:00 AM,04/30/2021 12:00:00 AM,63,Quindío,1,1,0,0,0
12/15/2021 12:00:00 AM,04/30/2021 12:00:00 AM,66,Risaralda,183,33,150,0,140098000
12/15/2021 12:00:00 AM,04/30/2021 12:00:00 AM,88,San Andrés y Providencia,0,0,0,0,0
12/15/2021 12:00:00 AM,04/30/2021 12:00:00 AM,68,Santander,914,151,763,0,397089600
12/15/2021 12:00:00 AM,04/30/2021 12:00:00 AM,70,Sucre,43,15,28,0,9932500
12/15/2021 12:00:00 AM,04/30/2021 12:00:00 AM,73,Tolima,396,181,215,0,36600000
12/15/2021 12:00:00 AM,04/30/2021 12:00:00 AM,76,Valle del Cauca,59,33,26,0,59109800
12/15/2021 12:00:00 AM,04/30/2021 12:00:00 AM,97,Vaupés,26,0,26,0,0
12/15/2021 12:00:00 AM,04/30/2021 12:00:00 AM,99,Vichada,39,31,8,0,97600000
12/15/2021 12:00:00 AM,04/30/2021 12:00:00 AM,0,Sin información,0,0,0,0,0
12/15/2021 12:00:00 AM,05/31/2021 12:00:00 AM,91,Amazonas,0,0,0,0,0
12/15/2021 12:00:00 AM,05/31/2021 12:00:00 AM,5,Antioquia,736,202,534,0,162075846
12/15/2021 12:00:00 AM,05/31/2021 12:00:00 AM,81,Arauca,54,31,23,0,70250000
12/15/2021 12:00:00 AM,05/31/2021 12:00:00 AM,8,Atlántico,563,43,520,0,40080000
12/15/2021 12:00:00 AM,05/31/2021 12:00:00 AM,11,Bogotá,0,0,0,0,0
12/15/2021 12:00:00 AM,05/31/2021 12:00:00 AM,13,Bolívar,494,124,370,0,608987000
12/15/2021 12:00:00 AM,05/31/2021 12:00:00 AM,15,Boyacá,0,0,0,0,0
12/15/2021 12:00:00 AM,05/31/2021 12:00:00 AM,17,Caldas,18,6,12,0,652786220
12/15/2021 12:00:00 AM,05/31/2021 12:00:00 AM,18,Caquetá,655,269,386,0,5082000000
12/15/2021 12:00:00 AM,05/31/2021 12:00:00 AM,85,Casanare,0,0,0,0,0
12/15/2021 12:00:00 AM,05/31/2021 12:00:00 AM,19,Cauca,117,66,51,0,128296418
12/15/2021 12:00:00 AM,05/31/2021 12:00:00 AM,20,Cesar,326,55,271,0,0
12/15/2021 12:00:00 AM,05/31/2021 12:00:00 AM,27,Chocó,70,15,55,0,514200000
12/15/2021 12:00:00 AM,05/31/2021 12:00:00 AM,23,Córdoba,167,45,122,0,362732940
12/15/2021 12:00:00 AM,05/31/2021 12:00:00 AM,25,Cundinamarca,22,13,9,0,3750000
12/15/2021 12:00:00 AM,05/31/2021 12:00:00 AM,94,Guainía,11,0,11,0,5899600
12/15/2021 12:00:00 AM,05/31/2021 12:00:00 AM,95,Guaviare,609,286,323,0,93925000
12/15/2021 12:00:00 AM,05/31/2021 12:00:00 AM,41,Huila,52,28,24,0,114985597
12/15/2021 12:00:00 AM,05/31/2021 12:00:00 AM,44,La Guajira,150,52,98,0,2228000
12/15/2021 12:00:00 AM,05/31/2021 12:00:00 AM,47,Magdalena,384,158,226,0,74500000
12/15/2021 12:00:00 AM,05/31/2021 12:00:00 AM,50,Meta,204,62,142,0,43646000
12/15/2021 12:00:00 AM,05/31/2021 12:00:00 AM,52,Nariño,1,0,1,0,34560000
12/15/2021 12:00:00 AM,05/31/2021 12:00:00 AM,54,Norte de Santander,30,9,21,0,164400000
12/15/2021 12:00:00 AM,05/31/2021 12:00:00 AM,86,Putumayo,0,0,0,0,0
12/15/2021 12:00:00 AM,05/31/2021 12:00:00 AM,63,Quindío,29,9,20,0,23800000
12/15/2021 12:00:00 AM,05/31/2021 12:00:00 AM,66,Risaralda,70,30,40,0,2000000
12/15/2021 12:00:00 AM,05/31/2021 12:00:00 AM,88,San Andrés y Providencia,0,0,0,0,0
12/15/2021 12:00:00 AM,05/31/2021 12:00:00 AM,68,Santander,194,42,152,0,285011350
12/15/2021 12:00:00 AM,05/31/2021 12:00:00 AM,70,Sucre,0,0,0,0,0
12/15/2021 12:00:00 AM,05/31/2021 12:00:00 AM,73,Tolima,86,19,67,0,133033586
12/15/2021 12:00:00 AM,05/31/2021 12:00:00 AM,76,Valle del Cauca,52,13,39,0,349422790
12/15/2021 12:00:00 AM,05/31/2021 12:00:00 AM,97,Vaupés,12,11,1,0,8800000
12/15/2021 12:00:00 AM,05/31/2021 12:00:00 AM,99,Vichada,0,0,0,0,0
12/15/2021 12:00:00 AM,05/31/2021 12:00:00 AM,0,Sin información,0,0,0,0,0
12/15/2021 12:00:00 AM,06/30/2021 12:00:00 AM,91,Amazonas,0,0,0,0,0
12/15/2021 12:00:00 AM,06/30/2021 12:00:00 AM,5,Antioquia,417,82,334,1,1260407074
12/15/2021 12:00:00 AM,06/30/2021 12:00:00 AM,81,Arauca,0,0,0,0,0
12/15/2021 12:00:00 AM,06/30/2021 12:00:00 AM,8,Atlántico,0,0,0,0,0
12/15/2021 12:00:00 AM,06/30/2021 12:00:00 AM,11,Bogotá,0,0,0,0,0
12/15/2021 12:00:00 AM,06/30/2021 12:00:00 AM,13,Bolívar,421,33,388,0,379998590
12/15/2021 12:00:00 AM,06/30/2021 12:00:00 AM,15,Boyacá,88,27,61,0,4150000
12/15/2021 12:00:00 AM,06/30/2021 12:00:00 AM,17,Caldas,6,1,5,0,139200000
12/15/2021 12:00:00 AM,06/30/2021 12:00:00 AM,18,Caquetá,9,3,6,0,0
12/15/2021 12:00:00 AM,06/30/2021 12:00:00 AM,85,Casanare,4,1,3,0,0
12/15/2021 12:00:00 AM,06/30/2021 12:00:00 AM,19,Cauca,22,18,4,0,18300000
12/15/2021 12:00:00 AM,06/30/2021 12:00:00 AM,20,Cesar,139,30,109,0,174656300
12/15/2021 12:00:00 AM,06/30/2021 12:00:00 AM,27,Chocó,13,5,8,0,6556000
12/15/2021 12:00:00 AM,06/30/2021 12:00:00 AM,23,Córdoba,46,29,17,0,2037420
12/15/2021 12:00:00 AM,06/30/2021 12:00:00 AM,25,Cundinamarca,124,37,87,0,178864000
12/15/2021 12:00:00 AM,06/30/2021 12:00:00 AM,94,Guainía,15,3,12,0,917500
12/15/2021 12:00:00 AM,06/30/2021 12:00:00 AM,95,Guaviare,0,0,0,0,0
12/15/2021 12:00:00 AM,06/30/2021 12:00:00 AM,41,Huila,31,14,16,1,44736240
12/15/2021 12:00:00 AM,06/30/2021 12:00:00 AM,44,La Guajira,112,21,91,0,82012000
12/15/2021 12:00:00 AM,06/30/2021 12:00:00 AM,47,Magdalena,240,125,111,4,34082750
12/15/2021 12:00:00 AM,06/30/2021 12:00:00 AM,50,Meta,3406,608,2798,0,40410000
12/15/2021 12:00:00 AM,06/30/2021 12:00:00 AM,52,Nariño,0,0,0,0,0
12/15/2021 12:00:00 AM,06/30/2021 12:00:00 AM,54,Norte de Santander,0,0,0,0,0
12/15/2021 12:00:00 AM,06/30/2021 12:00:00 AM,86,Putumayo,6,2,4,0,56572000
12/15/2021 12:00:00 AM,06/30/2021 12:00:00 AM,63,Quindío,43,26,17,0,38000000
12/15/2021 12:00:00 AM,06/30/2021 12:00:00 AM,66,Risaralda,2,0,2,0,0
12/15/2021 12:00:00 AM,06/30/2021 12:00:00 AM,88,San Andrés y Providencia,0,0,0,0,0
12/15/2021 12:00:00 AM,06/30/2021 12:00:00 AM,68,Santander,82,31,49,2,172010000
12/15/2021 12:00:00 AM,06/30/2021 12:00:00 AM,70,Sucre,158,65,93,0,23878710
12/15/2021 12:00:00 AM,06/30/2021 12:00:00 AM,73,Tolima,462,99,363,0,22903000
12/15/2021 12:00:00 AM,06/30/2021 12:00:00 AM,76,Valle del Cauca,81,21,58,2,132108000
12/15/2021 12:00:00 AM,06/30/2021 12:00:00 AM,97,Vaupés,0,0,0,0,0
12/15/2021 12:00:00 AM,06/30/2021 12:00:00 AM,99,Vichada,0,0,0,0,0
12/15/2021 12:00:00 AM,06/30/2021 12:00:00 AM,0,Sin información,0,0,0,0,0
12/15/2021 12:00:00 AM,07/31/2021 12:00:00 AM,91,Amazonas,0,0,0,0,0
12/15/2021 12:00:00 AM,07/31/2021 12:00:00 AM,5,Antioquia,726,128,597,1,2654446061
12/15/2021 12:00:00 AM,07/31/2021 12:00:00 AM,81,Arauca,29,25,4,0,760140000
12/15/2021 12:00:00 AM,07/31/2021 12:00:00 AM,8,Atlántico,0,0,0,0,0
12/15/2021 12:00:00 AM,07/31/2021 12:00:00 AM,11,Bogotá,0,0,0,0,0
12/15/2021 12:00:00 AM,07/31/2021 12:00:00 AM,13,Bolívar,3,1,2,0,18600
12/15/2021 12:00:00 AM,07/31/2021 12:00:00 AM,15,Boyacá,7130,2135,4991,4,17758344986
12/15/2021 12:00:00 AM,07/31/2021 12:00:00 AM,17,Caldas,50,20,30,0,110284000
12/15/2021 12:00:00 AM,07/31/2021 12:00:00 AM,18,Caquetá,296,151,145,0,8798000
12/15/2021 12:00:00 AM,07/31/2021 12:00:00 AM,85,Casanare,0,0,0,0,0
12/15/2021 12:00:00 AM,07/31/2021 12:00:00 AM,19,Cauca,759,297,462,0,2773996801
12/15/2021 12:00:00 AM,07/31/2021 12:00:00 AM,20,Cesar,71,12,59,0,2527612000
12/15/2021 12:00:00 AM,07/31/2021 12:00:00 AM,27,Chocó,74,7,67,0,109200000
12/15/2021 12:00:00 AM,07/31/2021 12:00:00 AM,23,Córdoba,8,2,6,0,218550
12/15/2021 12:00:00 AM,07/31/2021 12:00:00 AM,25,Cundinamarca,2254,825,1428,1,6487217311
12/15/2021 12:00:00 AM,07/31/2021 12:00:00 AM,94,Guainía,0,0,0,0,0
12/15/2021 12:00:00 AM,07/31/2021 12:00:00 AM,95,Guaviare,40,40,0,0,0
12/15/2021 12:00:00 AM,07/31/2021 12:00:00 AM,41,Huila,4,0,4,0,0
12/15/2021 12:00:00 AM,07/31/2021 12:00:00 AM,44,La Guajira,0,0,0,0,0
12/15/2021 12:00:00 AM,07/31/2021 12:00:00 AM,47,Magdalena,0,0,0,0,0
12/15/2021 12:00:00 AM,07/31/2021 12:00:00 AM,50,Meta,3,1,2,0,0
12/15/2021 12:00:00 AM,07/31/2021 12:00:00 AM,52,Nariño,5449,1734,3712,3,16510199116
12/15/2021 12:00:00 AM,07/31/2021 12:00:00 AM,54,Norte de Santander,562,136,422,4,2023767801
12/15/2021 12:00:00 AM,07/31/2021 12:00:00 AM,86,Putumayo,0,0,0,0,0
12/15/2021 12:00:00 AM,07/31/2021 12:00:00 AM,63,Quindío,148,148,0,0,652200000
12/15/2021 12:00:00 AM,07/31/2021 12:00:00 AM,66,Risaralda,0,0,0,0,0
12/15/2021 12:00:00 AM,07/31/2021 12:00:00 AM,88,San Andrés y Providencia,0,0,0,0,0
12/15/2021 12:00:00 AM,07/31/2021 12:00:00 AM,68,Santander,572,133,439,0,1538745667
12/15/2021 12:00:00 AM,07/31/2021 12:00:00 AM,70,Sucre,77,22,55,0,2774450
12/15/2021 12:00:00 AM,07/31/2021 12:00:00 AM,73,Tolima,1065,311,752,2,6085170200
12/15/2021 12:00:00 AM,07/31/2021 12:00:00 AM,76,Valle del Cauca,715,178,536,1,54000000
12/15/2021 12:00:00 AM,07/31/2021 12:00:00 AM,97,Vaupés,0,0,0,0,0
12/15/2021 12:00:00 AM,07/31/2021 12:00:00 AM,99,Vichada,0,0,0,0,0
12/15/2021 12:00:00 AM,07/31/2021 12:00:00 AM,0,Sin información,0,0,0,0,0
12/15/2021 12:00:00 AM,08/31/2021 12:00:00 AM,91,Amazonas,0,0,0,0,0
12/15/2021 12:00:00 AM,08/31/2021 12:00:00 AM,5,Antioquia,582,164,418,0,72946000
12/15/2021 12:00:00 AM,08/31/2021 12:00:00 AM,81,Arauca,69,25,44,0,22970000
12/15/2021 12:00:00 AM,08/31/2021 12:00:00 AM,8,Atlántico,244,37,207,0,16977000
12/15/2021 12:00:00 AM,08/31/2021 12:00:00 AM,11,Bogotá,0,0,0,0,0
12/15/2021 12:00:00 AM,08/31/2021 12:00:00 AM,13,Bolívar,59,2,57,0,2491000
12/15/2021 12:00:00 AM,08/31/2021 12:00:00 AM,15,Boyacá,150,14,136,0,419150000
12/15/2021 12:00:00 AM,08/31/2021 12:00:00 AM,17,Caldas,0,0,0,0,0
12/15/2021 12:00:00 AM,08/31/2021 12:00:00 AM,18,Caquetá,0,0,0,0,0
12/15/2021 12:00:00 AM,08/31/2021 12:00:00 AM,85,Casanare,379,168,211,0,378173000
12/15/2021 12:00:00 AM,08/31/2021 12:00:00 AM,19,Cauca,11318,5656,5662,0,32100000
12/15/2021 12:00:00 AM,08/31/2021 12:00:00 AM,20,Cesar,66,19,47,0,11700000
12/15/2021 12:00:00 AM,08/31/2021 12:00:00 AM,27,Chocó,16,2,14,0,69400000
12/15/2021 12:00:00 AM,08/31/2021 12:00:00 AM,23,Córdoba,111,50,61,0,10573200
12/15/2021 12:00:00 AM,08/31/2021 12:00:00 AM,25,Cundinamarca,215,83,132,0,296709485
12/15/2021 12:00:00 AM,08/31/2021 12:00:00 AM,94,Guainía,0,0,0,0,0
12/15/2021 12:00:00 AM,08/31/2021 12:00:00 AM,95,Guaviare,0,0,0,0,0
12/15/2021 12:00:00 AM,08/31/2021 12:00:00 AM,41,Huila,38,11,27,0,982500
12/15/2021 12:00:00 AM,08/31/2021 12:00:00 AM,44,La Guajira,57,4,53,0,8910000
12/15/2021 12:00:00 AM,08/31/2021 12:00:00 AM,47,Magdalena,0,0,0,0,0
12/15/2021 12:00:00 AM,08/31/2021 12:00:00 AM,50,Meta,182,53,129,0,31049970
12/15/2021 12:00:00 AM,08/31/2021 12:00:00 AM,52,Nariño,26,16,10,0,279000000
12/15/2021 12:00:00 AM,08/31/2021 12:00:00 AM,54,Norte de Santander,66,12,54,0,280080000
12/15/2021 12:00:00 AM,08/31/2021 12:00:00 AM,86,Putumayo,0,0,0,0,0
